Date,ISO,Type,Death,Dollars 
09/10/1979,GTM,Ground movement,0,0
//1982,GTM,Ground movement,5000,0
06/07/1984,GTM,Ash fall,0,Zaltenango
03/02/1986,GTM,Ground movement,0,0
/05/1987,GTM,Forest fire,0,0
//1987,GTM,Drought,0,0
08/09/1988,GTM,--,0,0
//1989,GTM,--,0,0
18/09/1991,GTM,Ground movement,0,0
27/09/1994,GTM,--,0,0
09/08/1995,GTM,--,0,0
11/11/1996,GTM,Ash fall,0,Pacaya
26/08/1998,GTM,Landslide,0,0
01/09/1999,GTM,--,1000,0
16/01/2000,GTM,Ash fall,0,Pacaya
15/09/2000,GTM,Riverine flood,0,0
08/10/2001,GTM,Tropical cyclone,100,Iris
/09/2001,GTM,Drought,14000,0
04/02/2002,GTM,Riverine flood,0,0
20/09/2002,GTM,Tropical cyclone,100,Isidore
/03/2003,GTM,Forest fire,0,0
12/07/2005,GTM,Landslide,0,0
03/10/2005,GTM,Riverine flood,0,0
04/09/2007,GTM,Tropical cyclone,0,Felix
12/10/2007,GTM,Riverine flood,0,0
02/07/2008,GTM,Riverine flood,0,0
22/10/2008,GTM,Riverine flood,0,Tropical Depression Sixteen
19/06/2009,GTM,Riverine flood,0,0
28/05/2010,GTM,Tropical cyclone,650000,Hurricane Agatha
27/06/2010,GTM,Tropical cyclone,0,"Tropical storm ""Alex"""
04/09/2010,GTM,Landslide,500000,0
20/07/2011,GTM,Tropical cyclone,0,"Tropical storm ""Dora"""
20/09/2011,GTM,Landslide,0,0
12/10/2011,GTM,Riverine flood,61913,0
18/07/2011,GTM,Riverine flood,0,0
07/11/2012,GTM,Ground movement,210000,0
07/09/2013,GTM,Ground movement,2000,0
07/07/2014,GTM,Ground movement,0,0
/11/2014,GTM,Severe winter conditions,0,0
10/08/2015,GTM,--,0,0
27/09/2015,GTM,Riverine flood,0,0
06/09/2016,GTM,Landslide,0,0
/09/1981,GIN,--,0,0
12/08/1993,GIN,--,0,0
11/06/2000,GIN,Convective storm,0,0
10/01/2004,GIN,"Land fire (Brush, Bush, Pastur",0,0
/09/2007,GIN,Riverine flood,0,0
03/08/2009,GIN,Riverine flood,0,0
15/09/2010,GIN,Riverine flood,0,0
01/08/2013,GIN,Riverine flood,0,0
24/07/2015,GIN,--,0,0
//1940,GNB,Drought,0,0
//1982,GNB,Drought,0,0
10/09/1993,GNB,Tropical cyclone,0,0
/05/2002,GNB,Drought,0,0
27/09/2004,GNB,Riverine flood,0,0
21/07/2008,GNB,Riverine flood,0,0
/07/1971,GUY,--,200,0
/01/1989,GUY,--,0,0
/07/1997,GUY,Drought,29000,0
08/01/2006,GUY,Riverine flood,169000,0
/01/2010,GUY,Drought,14700,0
12/11/1909,HTI,Tropical cyclone,0,0
21/10/1935,HTI,Tropical cyclone,0,Jeremie & Jacmel
05/10/1954,HTI,Tropical cyclone,0,Hazel
/04/1959,HTI,--,0,0
04/10/1963,HTI,Tropical cyclone,180000,Flora
24/08/1964,HTI,Tropical cyclone,10000,Cleo
/01/1968,HTI,Drought,1000,0
/11/1974,HTI,Drought,0,0
31/08/1979,HTI,Tropical cyclone,0,David
//1980,HTI,Drought,0,0
23/10/1986,HTI,Riverine flood,0,0
/12/1987,HTI,--,0,0
08/05/1987,HTI,--,0,0
11/09/1988,HTI,Tropical cyclone,91286,Gilbert
30/09/1988,HTI,--,0,0
23/02/1989,HTI,--,0,0
16/10/1989,HTI,Landslide,0,0
/04/1992,HTI,Drought,0,0
/08/1993,HTI,Drought,0,0
/02/1996,HTI,--,0,0
15/11/1996,HTI,Riverine flood,0,0
20/09/1998,HTI,Tropical cyclone,180000,Georges
/11/2000,HTI,--,0,0
16/05/2001,HTI,Riverine flood,0,0
23/05/2002,HTI,Flash flood,1000,0
29/08/2003,HTI,Flash flood,0,0
20/12/2003,HTI,Riverine flood,0,0
/02/2003,HTI,Drought,0,0
13/09/2004,HTI,Tropical cyclone,1000,Ivan
07/07/2005,HTI,Tropical cyclone,50000,"Hurricane ""Dennis"""
17/07/2005,HTI,Tropical cyclone,0,Emily
19/10/2005,HTI,Tropical cyclone,500,"Hurricane ""Wilma"""
22/10/2005,HTI,Tropical cyclone,0,Alpha
25/08/2006,HTI,Tropical cyclone,0,Ernesto
30/07/2006,HTI,Coastal flood,0,0
30/05/2007,HTI,Riverine flood,0,0
18/08/2007,HTI,Tropical cyclone,0,Dean
28/10/2007,HTI,Tropical cyclone,0,Noel
18/08/2008,HTI,Tropical cyclone,0,"Tropical Storm  ""Fay"""
02/09/2008,HTI,Tropical cyclone,0,Hurricane Hanna
15/05/2009,HTI,Riverine flood,0,0
20/10/2009,HTI,Riverine flood,0,0
15/02/2010,HTI,Flash flood,0,0
24/09/2010,HTI,Convective storm,0,0
04/11/2010,HTI,Tropical cyclone,0,Hurricane Tomas
04/08/2011,HTI,Tropical cyclone,0,"Tropical storm ""Emily"""
06/10/2011,HTI,Riverine flood,0,0
/05/2012,HTI,Riverine flood,0,0
24/10/2012,HTI,Tropical cyclone,254000,Hurricane Sandy
14/06/2013,HTI,Riverine flood,0,0
/01/2014,HTI,Drought,2000,0
29/08/2015,HTI,Tropical cyclone,0,Hurricane Erika
23/04/2016,HTI,--,0,0
07/05/2016,HTI,--,0,0
28/09/2016,HTI,Extra-tropical storm,2000000,Hurricane Matthew
/01/2016,HTI,Drought,84000,0
10/09/1931,HND,Tropical cyclone,0,0
24/09/1965,HND,--,500,0
01/09/1969,HND,Tropical cyclone,19000,Francelia
//1972,HND,Drought,7000,0
18/09/1974,HND,Tropical cyclone,540000,Fifi
17/09/1978,HND,Tropical cyclone,1000,Greta
09/08/1980,HND,Ground movement,0,0
24/05/1982,HND,Tropical cyclone,101000,Alleta
/10/1984,HND,--,0,0
/08/1988,HND,Riverine flood,0,0
16/10/1988,HND,Tropical cyclone,0,Joan
09/11/1990,HND,Riverine flood,100000,0
31/10/1993,HND,Flash flood,56700,0
/10/1994,HND,--,0,0
03/06/1995,HND,Tropical cyclone,0,Allison
28/07/1996,HND,Tropical cyclone,500,Cesar and Douglas
09/11/1996,HND,Tropical cyclone,1000,Marcos
25/10/1998,HND,Tropical cyclone,3793600,Mitch
/02/2000,HND,Forest fire,0,0
30/10/2001,HND,Tropical cyclone,5000,Michelle
/01/2002,HND,--,0,0
09/09/2002,HND,Coastal flood,0,0
14/09/2003,HND,--,0,0
/07/2004,HND,Drought,0,0
28/09/2005,HND,Tropical cyclone,100000,Stan
30/10/2005,HND,Tropical cyclone,0,Beta
25/06/2006,HND,Riverine flood,8000,0
15/09/2007,HND,Ground movement,0,0
04/11/2007,HND,--,0,0
19/10/2008,HND,Riverine flood,0,Tropical Depression Sixteen
/11/2009,HND,Drought,0,0
30/08/2010,HND,Riverine flood,0,0
25/09/2010,HND,Tropical cyclone,0,Tropical storm Matthew
/09/2012,HND,Drought,0,0
15/10/2014,HND,Riverine flood,1400,0
06/08/2016,HND,Tropical cyclone,0,Tropical storm Earl
18/10/2016,HND,Riverine flood,0,0
12/08/1923,HKG,Tropical cyclone,0,0
07/10/1947,HKG,Tropical cyclone,0,0
/06/1959,HKG,--,0,0
04/06/1960,HKG,Tropical cyclone,0,Mary
24/04/1961,HKG,--,0,0
28/08/1962,HKG,Tropical cyclone,0,Wanda
12/10/1964,HKG,Tropical cyclone,0,Dot
//1966,HKG,Landslide,0,0
04/04/1966,HKG,Convective storm,0,0
//1967,HKG,Forest fire,0,0
21/08/1968,HKG,Tropical cyclone,0,Shirley
/10/1968,HKG,"Land fire (Brush, Bush, Pastur",0,0
/07/1969,HKG,"Land fire (Brush, Bush, Pastur",0,0
28/07/1969,HKG,Tropical cyclone,0,Viola
/01/1970,HKG,"Land fire (Brush, Bush, Pastur",0,0
13/05/1970,HKG,--,0,0
17/08/1971,HKG,Tropical cyclone,0,Rose
/10/1971,HKG,"Land fire (Brush, Bush, Pastur",0,0
/01/1972,HKG,"Land fire (Brush, Bush, Pastur",0,0
/10/1972,HKG,"Land fire (Brush, Bush, Pastur",0,0
16/06/1972,HKG,--,0,0
/04/1973,HKG,"Land fire (Brush, Bush, Pastur",0,0
17/10/1974,HKG,Tropical cyclone,0,Carmen
/01/1974,HKG,"Land fire (Brush, Bush, Pastur",0,0
/10/1974,HKG,"Land fire (Brush, Bush, Pastur",0,0
28/04/1975,HKG,Convective storm,0,0
20/05/1975,HKG,--,0,0
/06/1976,HKG,--,0,0
22/07/1976,HKG,Tropical cyclone,0,Violet
/01/1976,HKG,Drought,0,0
04/07/1977,HKG,Tropical cyclone,0,0
/01/1977,HKG,Drought,0,0
/10/1978,HKG,"Land fire (Brush, Bush, Pastur",0,0
28/07/1978,HKG,Tropical cyclone,0,Agnes
22/09/1978,HKG,Tropical cyclone,0,Kit
/01/1979,HKG,"Land fire (Brush, Bush, Pastur",0,0
11/06/1979,HKG,Landslide,0,0
/10/1979,HKG,Drought,0,0
/10/1980,HKG,"Land fire (Brush, Bush, Pastur",0,0
18/07/1980,HKG,Tropical cyclone,0,Joe
/10/1981,HKG,"Land fire (Brush, Bush, Pastur",0,0
//1981,HKG,Drought,0,0
/01/1982,HKG,"Land fire (Brush, Bush, Pastur",0,0
/08/1982,HKG,--,0,0
09/09/1983,HKG,Tropical cyclone,12544,Ellen
17/06/1983,HKG,--,0,0
/10/1983,HKG,Drought,0,0
26/08/1985,HKG,--,0,0
13/12/1985,HKG,"Land fire (Brush, Bush, Pastur",0,0
09/07/1986,HKG,Tropical cyclone,0,Peggy
05/04/1987,HKG,--,0,0
20/12/1987,HKG,"Land fire (Brush, Bush, Pastur",0,0
21/10/1988,HKG,Tropical cyclone,0,Ruby
11/07/1989,HKG,Tropical cyclone,67,Gordon
29/11/1989,HKG,"Land fire (Brush, Bush, Pastur",0,0
01/04/1992,HKG,Riverine flood,50000,0
20/07/1992,HKG,--,0,Faye
27/06/1993,HKG,Tropical cyclone,120,Koryn
20/08/1993,HKG,Tropical cyclone,0,Tasha
23/09/1993,HKG,Tropical cyclone,6000,Dot
22/07/1994,HKG,Riverine flood,37000,0
02/08/1997,HKG,Tropical cyclone,0,Victor
26/07/2003,HKG,Tropical cyclone,0,Imbudo
23/06/2005,HKG,Riverine flood,0,0
22/09/2008,HKG,Tropical cyclone,380,"Tropical storm ""Nuri"" (Karen)"
15/09/2009,HKG,Tropical cyclone,0,"Typhoon ""Koppu"""
01/05/1970,HUN,--,85000,0
/06/1986,HUN,Drought,500000,0
14/05/1996,HUN,--,0,0
/02/1999,HUN,Convective storm,0,0
09/07/1999,HUN,Riverine flood,128400,0
04/03/2001,HUN,Riverine flood,5000,0
07/08/2002,HUN,Riverine flood,30000,0
/07/2003,HUN,Drought,100000,0
/01/2005,HUN,Convective storm,0,0
14/08/2005,HUN,Riverine flood,48000,0
28/03/2006,HUN,Riverine flood,0,0
/07/2007,HUN,Heat wave,0,0
15/05/2010,HUN,Riverine flood,440000,0
14/04/2013,HUN,Ground movement,0,0
15/03/2013,HUN,Convective storm,0,0
21/06/2016,HUN,--,0,0
20/12/1974,ISL,--,0,0
25/01/1983,ISL,Avalanche,0,0
05/09/1984,ISL,Ash fall,0,Mount Krafla
16/01/1995,ISL,Avalanche,2429,0
01/10/1996,ISL,Ash fall,16500,Grimsvotn
17/06/2000,ISL,Ground movement,12000,0
/03/2010,ISL,Ash fall,0,Eyjafjallajokull
23/01/1973,ISL,Ash fall,24700,Eldafjell
13/01/1976,ISL,Ground movement,0,0
29/05/1983,ISL,Ash fall,0,0
29/08/1988,ISL,--,0,0
26/10/1995,ISL,Avalanche,3360,0
21/06/2000,ISL,Ground movement,12000,0
/03/2010,ISL,Ash fall,0,Eyjafjallajokull
05/04/1905,IND,Ground movement,0,0
23/09/1924,IND,Tropical cyclone,0,0
19/07/1926,IND,Riverine flood,0,0
01/11/1927,IND,Tropical cyclone,0,0
15/01/1934,IND,Ground movement,0,0
//1935,IND,Tropical cyclone,0,0
14/10/1942,IND,Tropical cyclone,0,0
24/07/1943,IND,Tropical cyclone,0,0
14/06/1944,IND,Tropical cyclone,0,0
/11/1946,IND,Ground movement,0,0
27/10/1949,IND,Tropical cyclone,0,0
15/08/1950,IND,Ground movement,0,0
/06/1950,IND,--,0,0
/09/1952,IND,--,0,0
/06/1953,IND,--,0,0
28/09/1955,IND,Tropical cyclone,0,0
/12/1955,IND,--,0,0
01/08/1956,IND,--,0,0
21/07/1956,IND,Ground movement,0,0
/10/1956,IND,Landslide,0,0
/09/1957,IND,--,0,0
16/10/1958,IND,--,0,0
/05/1958,IND,Heat wave,0,0
04/07/1959,IND,--,0,0
/09/1959,IND,--,0,0
/07/1960,IND,--,0,0
/09/1960,IND,--,0,0
06/09/1961,IND,--,0,0
/10/1961,IND,--,0,0
16/09/1962,IND,--,0,0
/09/1962,IND,--,0,0
/04/1963,IND,Tropical cyclone,0,0
/07/1964,IND,--,0,0
17/12/1964,IND,Tropical cyclone,0,0
/09/1964,IND,--,0,0
/08/1964,IND,Drought,0,0
//1965,IND,Drought,100000,0
03/11/1966,IND,Tropical cyclone,4200,0
08/10/1967,IND,Tropical cyclone,0,0
12/06/1968,IND,--,0,0
01/10/1968,IND,Landslide,0,0
/08/1968,IND,--,0,0
17/05/1969,IND,Tropical cyclone,8330,0
21/10/1969,IND,--,0,0
/07/1970,IND,--,101200,0
02/09/1970,IND,--,0,0
/06/1971,IND,--,530000,0
27/10/1971,IND,Tropical cyclone,30000,0
/06/1971,IND,--,0,0
21/10/1972,IND,--,0,0
//1972,IND,Ground movement,0,0
05/01/1973,IND,Cold wave,0,0
15/08/1974,IND,Tropical cyclone,0,0
/06/1974,IND,--,0,0
19/01/1975,IND,Ground movement,0,0
/08/1975,IND,--,200000,0
22/10/1975,IND,--,0,0
29/05/1975,IND,Tropical cyclone,0,0
22/11/1976,IND,Tropical cyclone,260000,0
03/11/1976,IND,Tropical cyclone,0,0
29/12/1976,IND,Tropical cyclone,0,0
/10/1977,IND,--,0,0
27/10/1977,IND,Tropical cyclone,0,0
16/04/1978,IND,Convective storm,0,0
/05/1978,IND,Heat wave,0,0
/09/1978,IND,--,1000,0
25/11/1978,IND,--,0,0
/03/1979,IND,Landslide,0,0
12/05/1979,IND,Tropical cyclone,12800,0
/07/1979,IND,Heat wave,0,0
/10/1979,IND,--,0,0
/07/1979,IND,Ground movement,0,0
//1979,IND,Drought,200000,0
09/05/1980,IND,Convective storm,0,0
/07/1980,IND,--,0,0
/08/1980,IND,--,320000,0
/09/1980,IND,--,0,0
03/12/1980,IND,Tropical cyclone,0,0
/07/1980,IND,--,0,0
/01/1981,IND,Cold wave,0,0
04/07/1981,IND,--,250000,0
10/12/1981,IND,Tropical cyclone,0,0
24/09/1981,IND,Tropical cyclone,0,0
/08/1982,IND,--,700000,0
/12/1982,IND,Cold wave,0,0
/06/1982,IND,--,0,0
/04/1983,IND,Tropical cyclone,0,0
/05/1983,IND,--,25000,0
/07/1983,IND,--,0,0
/09/1983,IND,Landslide,0,0
/12/1983,IND,--,0,0
/05/1984,IND,--,90000,0
14/11/1984,IND,Tropical cyclone,35000,0
31/12/1984,IND,Ground movement,0,0
30/11/1984,IND,Tropical cyclone,0,0
16/08/1984,IND,Flash flood,0,0
/09/1984,IND,--,0,0
/06/1985,IND,--,500000,0
10/10/1985,IND,Tropical cyclone,0,0
26/12/1985,IND,Cold wave,144000,0
23/06/1985,IND,Riverine flood,0,0
16/05/1986,IND,Tropical cyclone,0,0
/08/1986,IND,Riverine flood,100000,0
16/11/1986,IND,Avalanche,0,0
16/11/1986,IND,Convective storm,0,0
26/04/1986,IND,Ground movement,5000,0
//1986,IND,--,0,0
/08/1987,IND,Riverine flood,545000,0
14/11/1987,IND,Tropical cyclone,0,0
18/10/1987,IND,--,0,0
09/07/1987,IND,--,0,0
/05/1987,IND,Drought,0,0
/05/1988,IND,Heat wave,0,0
/06/1988,IND,Riverine flood,929200,0
06/08/1988,IND,Ground movement,1000,0
22/09/1988,IND,Riverine flood,18000,0
/08/1988,IND,--,0,0
26/05/1989,IND,Tropical cyclone,0,0
/12/1989,IND,Cold wave,0,0
07/06/1989,IND,Landslide,0,0
/01/1989,IND,Cold wave,0,0
21/03/1990,IND,Flash flood,0,0
25/08/1990,IND,Convective storm,2200000,0
24/10/1990,IND,Riverine flood,0,0
/11/1990,IND,Tropical cyclone,112800,0
20/04/1990,IND,--,0,0
13/06/1990,IND,Riverine flood,0,0
10/06/1991,IND,Riverine flood,100000,0
20/10/1991,IND,Ground movement,60000,0
30/10/1991,IND,Riverine flood,0,0
30/07/1991,IND,Riverine flood,0,0
14/09/1991,IND,Riverine flood,40000,0
22/04/1992,IND,Tropical cyclone,0,0
17/06/1992,IND,Convective storm,0,0
26/07/1992,IND,Riverine flood,0,0
/01/1992,IND,Cold wave,0,0
08/07/1993,IND,--,7000000,0
04/12/1993,IND,Tropical cyclone,100000,0
23/09/1993,IND,Landslide,0,0
09/09/1993,IND,Riverine flood,500000,0
/07/1993,IND,Riverine flood,0,0
/03/1993,IND,Drought,0,0
31/10/1994,IND,Tropical cyclone,19100,0
07/06/1994,IND,Convective storm,0,0
16/01/1995,IND,Avalanche,0,0
03/06/1995,IND,Landslide,4500,0
01/09/1995,IND,Riverine flood,258000,0
20/10/1995,IND,Tropical cyclone,2000,0
23/10/1995,IND,Riverine flood,2000,0
02/07/1996,IND,Tropical cyclone,0,0
11/07/1996,IND,--,0,0
21/10/1996,IND,Riverine flood,90400,0
04/12/1996,IND,Tropical cyclone,0,0
25/08/1996,IND,--,17600,0
/03/1996,IND,Drought,542400,0
09/06/1997,IND,Landslide,0,0
08/08/1997,IND,Riverine flood,71000,0
22/08/1997,IND,Tropical cyclone,0,0
22/06/1997,IND,Riverine flood,153800,0
19/09/1997,IND,Riverine flood,0,0
24/03/1998,IND,Convective storm,10000,0
09/06/1998,IND,Tropical cyclone,469000,03A
17/08/1998,IND,Landslide,0,0
18/10/1998,IND,Tropical cyclone,0,0
/08/1998,IND,--,0,0
16/09/1998,IND,Flash flood,0,0
15/12/1998,IND,Cold wave,0,0
/04/1999,IND,Forest fire,0,0
20/05/1999,IND,Tropical cyclone,20000,O2a
/09/1999,IND,--,2400,0
28/10/1999,IND,Tropical cyclone,2500000,05B
/04/2000,IND,Heat wave,0,0
10/06/2000,IND,Flash flood,0,0
12/07/2000,IND,Landslide,0,0
02/08/2000,IND,Riverine flood,43000,0
23/08/2000,IND,Flash flood,173000,0
19/10/2000,IND,--,0,0
/04/2000,IND,Drought,588000,0
26/01/2001,IND,Ground movement,2623000,0
08/07/2001,IND,Riverine flood,90000,0
/06/2001,IND,--,0,0
16/07/2001,IND,Landslide,0,0
14/08/2001,IND,Landslide,0,0
20/08/2001,IND,--,26000,0
/10/2001,IND,Tropical cyclone,0,0
/12/2001,IND,Cold wave,0,0
07/09/2001,IND,--,103000,0
11/04/2002,IND,Convective storm,0,0
27/04/2002,IND,Convective storm,0,0
11/08/2002,IND,Riverine flood,20000,0
03/09/2002,IND,Riverine flood,0,0
10/10/2002,IND,Riverine flood,0,0
01/10/2002,IND,--,0,0
/07/2002,IND,Drought,910722,0
19/02/2003,IND,--,0,0
12/03/2003,IND,Convective storm,16000,0
22/04/2003,IND,Tropical cyclone,0,0
14/05/2003,IND,Heat wave,400000,0
15/07/2003,IND,Riverine flood,0,0
15/12/2003,IND,Cold wave,0,0
16/07/2003,IND,Flash flood,0,0
10/09/2003,IND,Riverine flood,0,0
20/06/2004,IND,Riverine flood,2500000,0
20/09/2004,IND,Flash flood,0,0
26/12/2004,IND,Tsunami,1022800,0
15/02/2005,IND,Avalanche,50000,0
01/05/2005,IND,--,0,0
27/05/2005,IND,Riverine flood,0,0
28/06/2005,IND,Riverine flood,2300000,0
26/06/2005,IND,Riverine flood,23000,0
02/07/2005,IND,Riverine flood,0,0
24/07/2005,IND,Riverine flood,3330000,0
26/08/2005,IND,Flash flood,0,0
20/09/2005,IND,--,0,0
14/09/2005,IND,Riverine flood,420000,0
21/10/2005,IND,Riverine flood,117000,0
23/10/2005,IND,Riverine flood,0,0
/12/2005,IND,Severe winter conditions,0,0
15/04/2006,IND,Flash flood,0,0
31/05/2006,IND,Riverine flood,0,0
31/05/2006,IND,Riverine flood,0,0
04/07/2006,IND,Riverine flood,0,0
24/07/2006,IND,Riverine flood,0,0
/08/2006,IND,Riverine flood,0,0
18/09/2006,IND,Tropical cyclone,0,0
29/08/2006,IND,Riverine flood,0,0
01/08/2006,IND,Riverine flood,0,0
01/10/2006,IND,Flash flood,0,0
/04/2007,IND,Heat wave,0,0
01/07/2007,IND,Riverine flood,0,0
30/06/2007,IND,Riverine flood,0,0
21/07/2007,IND,Riverine flood,0,0
12/08/2007,IND,Riverine flood,0,0
22/09/2007,IND,Coastal flood,275000,0
27/10/2007,IND,Riverine flood,0,0
03/08/2007,IND,Riverine flood,0,0
16/07/2007,IND,Riverine flood,101151,0
11/02/2007,IND,--,0,0
08/02/2008,IND,Landslide,0,0
11/06/2008,IND,Flash flood,123000,0
05/09/2008,IND,Riverine flood,0,0
30/08/2008,IND,Riverine flood,20000,0
20/07/2008,IND,Riverine flood,0,0
14/05/2008,IND,Convective storm,25000,0
14/04/2009,IND,Heat wave,0,0
28/06/2009,IND,Convective storm,0,0
08/08/2009,IND,Landslide,0,0
/07/2009,IND,Riverine flood,220000,0
09/10/2009,IND,Riverine flood,0,0
02/01/2010,IND,Cold wave,0,0
26/08/2009,IND,Riverine flood,0,0
07/06/2009,IND,Convective storm,0,0
08/02/2010,IND,Avalanche,0,0
06/05/2010,IND,Convective storm,0,0
/03/2010,IND,Heat wave,0,0
18/05/2010,IND,Riverine flood,0,0
06/08/2010,IND,Flash flood,0,0
25/08/2010,IND,Convective storm,0,0
09/09/2010,IND,Riverine flood,0,0
24/05/2010,IND,Convective storm,0,0
10/04/2010,IND,Convective storm,0,0
20/05/2011,IND,Convective storm,0,0
18/09/2011,IND,Ground movement,0,0
15/08/2011,IND,Riverine flood,0,0
23/07/2011,IND,Riverine flood,0,0
29/12/2011,IND,Tropical cyclone,375625,Cyclone Thane
16/12/2011,IND,Cold wave,0,0
15/01/2012,IND,Cold wave,0,0
26/06/2012,IND,Riverine flood,0,0
04/08/2012,IND,Riverine flood,110000,0
19/09/2012,IND,Riverine flood,98000,0
22/12/2012,IND,Cold wave,0,0
29/03/2013,IND,Convective storm,0,0
01/05/2013,IND,Ground movement,120000,0
1/04/2013,IND,Heat wave,0,0
23/06/2013,IND,--,0,0
21/10/2013,IND,Riverine flood,260000,0
05/10/2013,IND,Convective storm,0,0
20/01/2014,IND,Cold wave,0,0
30/05/2014,IND,Convective storm,0,0
16/07/2014,IND,Riverine flood,0,0
03/08/2014,IND,Riverine flood,200000,0
24/09/2014,IND,Riverine flood,163000,0
16/08/2014,IND,Riverine flood,0,0
07/12/2014,IND,Cold wave,0,0
17/04/2014,IND,Convective storm,0,0
20/03/2015,IND,Flash flood,76000,0
06/03/2015,IND,Convective storm,906000,0
21/04/2015,IND,Convective storm,160000,0
20/05/2015,IND,Heat wave,0,0
02/06/2015,IND,Landslide,0,0
23/06/2015,IND,Riverine flood,0,0
07/07/2015,IND,Riverine flood,0,0
28/08/2015,IND,--,0,0
06/09/2015,IND,Convective storm,0,0
08/11/2015,IND,--,2200000,0
03/10/2015,IND,Convective storm,0,0
03/01/2016,IND,Ground movement,75000,0
01/04/2016,IND,Heat wave,0,0
01/02/2016,IND,Forest fire,0,0
12/06/2016,IND,Convective storm,0,0
25/06/2016,IND,Flash flood,100000,0
15/07/2016,IND,--,350000,0
01/08/2016,IND,--,0,0
12/12/2016,IND,Tropical cyclone,1000000,Cyclone 'Vardah'
04/02/1907,IDN,Tsunami,0,0
26/06/1914,IDN,Ground movement,0,0
/05/1919,IDN,Ash fall,0,Mt.  Kelud
01/12/1927,IDN,Ground movement,0,0
//1930,IDN,Ash fall,0,Mt. Merapi
14/05/1932,IDN,Ground movement,0,0
23/08/1936,IDN,Ground movement,0,0
23/07/1943,IDN,Ground movement,0,0
/02/1953,IDN,--,0,0
/04/1955,IDN,Landslide,0,0
20/10/1958,IDN,Ground movement,0,0
/05/1963,IDN,Ash fall,0,0
/02/1965,IDN,Ground movement,0,0
25/04/1966,IDN,Ash fall,0,Mt. Kelud
/01/1966,IDN,Drought,0,0
09/01/1967,IDN,--,0,0
30/11/1967,IDN,--,0,0
19/02/1967,IDN,Ground movement,0,0
15/08/1968,IDN,Tsunami,0,0
23/02/1969,IDN,Tsunami,0,0
//1972,IDN,Drought,70000,0
/01/1974,IDN,--,0,0
14/07/1976,IDN,Ground movement,195000,0
13/11/1976,IDN,Flash flood,0,0
/12/1976,IDN,--,0,0
/02/1977,IDN,--,0,0
30/07/1977,IDN,Tropical cyclone,0,0
27/08/1977,IDN,Ground movement,0,0
/05/1978,IDN,--,0,0
17/12/1978,IDN,--,0,0
20/02/1979,IDN,Ash fall,0,Mt. Sinila
/05/1979,IDN,--,0,0
/06/1979,IDN,--,0,0
12/09/1979,IDN,Ground movement,0,0
15/12/1979,IDN,Ground movement,0,0
29/05/1979,IDN,Landslide,0,0
05/09/1980,IDN,Ground movement,0,0
26/12/1980,IDN,--,3400,0
15/02/1980,IDN,Tropical cyclone,0,0
22/01/1981,IDN,Ground movement,0,0
06/11/1981,IDN,Landslide,0,0
22/01/1981,IDN,--,0,0
10/01/1982,IDN,Landslide,0,0
/03/1982,IDN,--,0,0
28/05/1982,IDN,--,0,0
26/08/1982,IDN,Ash fall,0,Mt. Soputan
26/12/1982,IDN,--,0,0
/01/1982,IDN,Drought,0,0
28/06/1983,IDN,Ash fall,0,Mt. Gamkunoro
14/07/1983,IDN,Ash fall,25500,Mt. Colo
/10/1983,IDN,--,0,0
//1983,IDN,Landslide,0,0
27/04/1984,IDN,--,1500,0
27/08/1984,IDN,Ground movement,1000,0
03/12/1984,IDN,--,0,0
15/06/1984,IDN,Ash fall,0,Mt. Merapi
04/02/1985,IDN,Flash flood,0,0
19/02/1985,IDN,Riverine flood,0,0
30/07/1985,IDN,Ash fall,0,Mt. Sangeang
15/04/1986,IDN,--,0,0
16/01/1986,IDN,--,0,0
//1986,IDN,Drought,0,0
26/04/1987,IDN,Ground movement,0,0
04/05/1987,IDN,Landslide,1000,0
14/12/1987,IDN,--,0,0
28/12/1987,IDN,Ash fall,0,Mt. Mandosawu
//1987,IDN,Drought,0,0
09/05/1988,IDN,Ash fall,0,Banda Api
20/12/1988,IDN,Riverine flood,4600,0
16/01/1989,IDN,Landslide,341,0
01/08/1989,IDN,Ground movement,0,0
03/06/1989,IDN,--,0,0
20/06/1989,IDN,--,0,0
10/02/1990,IDN,Ash fall,8000,Mt. Kelud
15/11/1990,IDN,Ground movement,2100,0
