Year,iso,type,death,dollars
22/06/1991,PHL,Volcanic activity,640,211000
11/11/1991,PHL,Flood,10,0
08/11/1991,PHL,Storm,5956,100000
18/07/1991,PHL,Storm,4,0
24/08/1991,PHL,Flood,50,0
14/02/1992,PHL,Volcanic activity,0,0
12/07/1992,PHL,Storm,22,0
16/08/1992,PHL,Storm,26,0
/12/1992,PHL,Flood,19,0
19/03/1993,PHL,Volcanic activity,79,488
26/06/1993,PHL,Storm,2,442
06/12/1993,PHL,Storm,311,50000
05/02/1993,PHL,Flood,23,37000
26/12/1993,PHL,Storm,52,17000
/02/1993,PHL,Storm,28,40000
05/02/1994,PHL,Landslide,4,0
19/07/1994,PHL,Storm,11,37600
23/06/1994,PHL,Storm,2,0
24/05/1994,PHL,Flood,1,37
24/09/1994,PHL,Landslide,23,24000
15/07/1994,PHL,Storm,39,1700
22/10/1994,PHL,Storm,32,67400
07/07/1994,PHL,Storm,3,0
02/08/1994,PHL,Flood,2,1600
21/04/1995,PHL,Earthquake,0,0
28/08/1995,PHL,Storm,6,0
15/09/1995,PHL,Flood,416,700300
03/11/1995,PHL,Storm,882,244000
28/11/1995,PHL,Flood,18,0
10/12/1995,PHL,Flood,12,0
25/12/1995,PHL,Storm,11,0
31/07/1995,PHL,Storm,0,5000
30/06/1996,PHL,Flood,0,0
06/11/1996,PHL,Storm,12,4150
19/08/1997,PHL,Storm,18,5000
20/10/1997,PHL,Storm,1,0
02/04/1998,PHL,Wildfire,2,0
18/10/1998,PHL,Storm,75,50000
11/12/1998,PHL,Storm,69,27399
22/02/1999,PHL,Flood,34,6000
/04/1999,PHL,Landslide,19,0
08/08/1999,PHL,Flood,130,18000
05/10/1999,PHL,Storm,7,1800
12/12/1999,PHL,Earthquake,6,1794
06/06/1999,PHL,Storm,0,2210
21/08/1999,PHL,Storm,11,4007
18/10/1999,PHL,Storm,1,0
04/08/1999,PHL,Landslide,58,0
22/01/2000,PHL,Flood,0,0
18/05/2000,PHL,Storm,12,1201
07/07/2000,PHL,Storm,75,25763
05/09/2000,PHL,Flood,5,0
05/11/2000,PHL,Storm,94,31000
03/12/2000,PHL,Storm,48,1000
15/01/2001,PHL,Flood,2,0
/07/2001,PHL,Storm,232,68565
25/07/2001,PHL,Volcanic activity,0,1788
08/11/2001,PHL,Storm,290,22700
19/08/2001,PHL,Storm,0,293
07/01/2002,PHL,Flood,11,392
26/03/2002,PHL,Flood,35,1450
13/07/2002,PHL,Storm,62,5664
03/07/2002,PHL,Storm,7,0
20/03/2002,PHL,Storm,42,3292
14/08/2002,PHL,Storm,57,3340
30/05/2003,PHL,Storm,51,4000
18/06/2003,PHL,Storm,13,2455
07/01/2004,PHL,Landslide,255,7000
31/07/2003,PHL,Storm,0,146
24/08/2003,PHL,Storm,1,73
23/01/2004,PHL,Flood,27,0
19/05/2004,PHL,Storm,31,1000
02/07/2004,PHL,Storm,28,19667
26/08/2004,PHL,Storm,35,0
28/11/2004,PHL,Storm,29,0
03/12/2004,PHL,Storm,8,34000
17/03/2005,PHL,Storm,18,0
22/09/2005,PHL,Storm,16,2000
05/02/2006,PHL,Flood,4,9600
17/02/2006,PHL,Landslide,1126,2203
12/05/2006,PHL,Storm,41,3328
28/07/2006,PHL,Storm,4,471
02/08/2006,PHL,Storm,8,645
/08/2006,PHL,Flood,26,0
06/10/2006,PHL,Storm,228,113000
01/11/2006,PHL,Storm,34,9077
13/11/2006,PHL,Storm,6,0
11/12/2006,PHL,Storm,42,0
24/01/2007,PHL,Flood,9,4080
24/08/2007,PHL,Storm,3,492
12/10/2007,PHL,Storm,8,0
21/11/2007,PHL,Flood,11,2520
02/12/2007,PHL,Storm,29,5000
23/11/2007,PHL,Storm,20,1000
30/09/2007,PHL,Storm,11,260
31/07/2007,PHL,Volcanic activity,0,0
12/03/2008,PHL,Flood,63,30733
18/05/2008,PHL,Storm,64,99174
29/07/2008,PHL,Storm,10,40
06/06/2008,PHL,Flood,1,0
06/09/2008,PHL,Landslide,24,0
11/11/2008,PHL,Storm,19,0
04/12/2008,PHL,Flood,29,0
13/05/2008,PHL,Storm,1,280
17/06/2008,PHL,Flood,7,173
13/09/2008,PHL,Flood,6,4137
15/01/2009,PHL,Flood,33,6354
08/01/2009,PHL,Flood,0,0
05/05/2009,PHL,Storm,29,25810
15/05/2009,PHL,Storm,0,5
18/05/2009,PHL,Flood,0,0
18/07/2009,PHL,Storm,5,0
10/08/2009,PHL,Flood,22,22960
08/08/2009,PHL,Storm,26,25000
09/09/2009,PHL,Storm,15,6303
19/09/2009,PHL,Earthquake,0,90
10/10/2009,PHL,Storm,512,585379
25/11/2009,PHL,Storm,4,12
03/08/2009,PHL,Storm,14,2888
01/01/2010,PHL,Landslide,2,78
01/06/2010,PHL,Flood,27,0
15/07/2010,PHL,Storm,146,8675
09/08/2010,PHL,Storm,31,0
17/09/2010,PHL,Flood,6,3156
10/11/2010,PHL,Flood,16,0
25/01/2011,PHL,Flood,110,47411
04/02/2011,PHL,Flood,11,0
21/02/2011,PHL,Volcanic activity,0,0
11/05/2011,PHL,Storm,37,31259
19/06/2011,PHL,Flood,12,10666
25/06/2011,PHL,Storm,20,12869
27/07/2011,PHL,Storm,84,63258
05/08/2011,PHL,Flood,0,0
29/08/2011,PHL,Storm,43,34452
01/10/2011,PHL,Storm,25,2655
07/10/2011,PHL,Flood,0,0
07/11/2011,PHL,Earthquake,0,0
14/11/2011,PHL,Flood,0,178881
28/12/2011,PHL,Flood,12,0
29/05/2011,PHL,Storm,0,431
18/04/2011,PHL,Volcanic activity,0,0
20/07/2011,PHL,Flood,0,0
05/01/2012,PHL,Landslide,75,0
06/02/2012,PHL,Earthquake,113,8900
27/02/2012,PHL,Flood,0,0
12/06/2012,PHL,Flood,1,0
08/08/2012,PHL,Flood,112,72330
21/08/2012,PHL,Storm,11,99
24/09/2012,PHL,Storm,4,0
25/10/2012,PHL,Storm,36,1339
14/09/2012,PHL,Storm,1,0
04/12/2012,PHL,Storm,1901,898352
13/06/2012,PHL,Flood,29,1000
10/01/2013,PHL,Storm,1,0
15/08/2013,PHL,Storm,18,32431
09/08/2013,PHL,Flood,11,36000
21/02/2013,PHL,Storm,6,1680
27/09/2013,PHL,Flood,33,4000
08/11/2013,PHL,Storm,7354,10000000
31/10/2013,PHL,Storm,4,4729
01/02/2014,PHL,Storm,6,3200
23/07/2014,PHL,Storm,2,0
22/09/2014,PHL,Storm,22,75783
16/09/2014,PHL,Storm,4,19183
28/11/2014,PHL,Storm,12,0
31/12/2014,PHL,Storm,72,17688
19/01/2015,PHL,Storm,2,1000
11/05/2015,PHL,Storm,2,348
05/07/2015,PHL,Storm,0,2218
10/07/2015,PHL,Flood,23,86
05/08/2015,PHL,Flood,9,0
05/08/2015,PHL,Flood,9,114
20/10/2015,PHL,Storm,51,210985
15/12/2015,PHL,Storm,46,135217
08/07/2016,PHL,Storm,2,0
19/10/2016,PHL,Storm,0,11490
29/07/2016,PHL,Storm,0,0
22/08/2016,PHL,Flood,19,0
28/09/2016,PHL,Storm,0,0
30/03/2016,PHL,Earthquake,8,0
04/08/1977,POL,Flood,0,0
/01/1982,POL,Flood,0,53000
/01/1983,POL,Storm,0,2000
/05/1987,POL,Flood,0,500000
18/08/1992,POL,Wildfire,35,0
04/01/1997,POL,Extreme temperature ,50,0
27/07/1998,POL,Flood,9,0
05/12/1999,POL,Storm,3,10000
/12/2000,POL,Extreme temperature ,84,0
20/01/2002,POL,Extreme temperature ,270,0
27/10/2002,POL,Storm,3,50
02/08/2004,POL,Flood,0,0
/02/2005,POL,Storm,0,0
06/02/2006,POL,Extreme temperature ,191,0
18/01/2007,POL,Storm,6,100000
01/03/2008,POL,Storm,2,50000
26/06/2009,POL,Flood,1,100000
26/01/2010,POL,Extreme temperature ,298,0
08/08/2010,POL,Flood,3,0
/12/2011,POL,Extreme temperature ,26,0
15/07/2012,POL,Storm,1,5900
21/12/2012,POL,Extreme temperature ,177,0
07/12/2013,POL,Storm,4,0
19/07/2015,POL,Storm,1,0
04/01/2016,POL,Extreme temperature ,21,0
12/09/1966,PRT,Wildfire,25,0
17/01/1973,PRT,Storm,11,0
/02/1979,PRT,Flood,4,2100
18/11/1983,PRT,Flood,19,95000
//1983,PRT,Drought,0,95000
15/06/1986,PRT,Wildfire,15,0
//1991,PRT,Wildfire,0,0
24/12/1996,PRT,Flood,0,0
//1997,PRT,Drought,0,10000
29/01/2001,PRT,Flood,6,0
26/12/2002,PRT,Flood,1,0
/09/2003,PRT,Wildfire,14,1730000
/08/2004,PRT,Wildfire,2,0
14/07/2005,PRT,Wildfire,15,1650000
/07/2006,PRT,Extreme temperature ,41,0
18/02/2008,PRT,Flood,2,0
21/02/2010,PRT,Flood,43,1350000
/12/2010,PRT,Extreme temperature ,0,0
/08/2013,PRT,Wildfire,9,0
07/01/2014,PRT,Storm,0,0
03/11/2015,PRT,Flood,1,0
13/08/2016,PRT,Wildfire,3,157000
12/09/1966,PRT,Wildfire,25,0
17/01/1973,PRT,Storm,11,0
/02/1979,PRT,Flood,4,2100
18/11/1983,PRT,Flood,19,95000
//1983,PRT,Drought,0,95000
15/06/1986,PRT,Wildfire,15,0
//1991,PRT,Wildfire,0,0
24/12/1996,PRT,Flood,0,0
//1997,PRT,Drought,0,10000
29/01/2001,PRT,Flood,6,0
26/12/2002,PRT,Flood,1,0
/09/2003,PRT,Wildfire,14,1730000
/08/2004,PRT,Wildfire,2,0
14/07/2005,PRT,Wildfire,15,1650000
/07/2006,PRT,Extreme temperature ,41,0
18/02/2008,PRT,Flood,2,0
21/02/2010,PRT,Flood,43,1350000
/12/2010,PRT,Extreme temperature ,0,0
/08/2013,PRT,Wildfire,9,0
07/01/2014,PRT,Storm,0,0
03/11/2015,PRT,Flood,1,0
//1918,PRI,Earthquake,116,0
/09/1932,PRI,Storm,225,30000
/10/1970,PRI,Flood,60,0
/08/1979,PRI,Storm,3,0
07/10/1985,PRI,Flood,500,0
17/09/1989,PRI,Storm,0,0
08/01/1992,PRI,Flood,18,200000
07/09/1995,PRI,Storm,0,200000
16/09/1996,PRI,Storm,18,500000
19/11/1999,PRI,Storm,1,150000
22/04/2003,PRI,Flood,2,0
01/06/2004,PRI,Flood,0,0
14/09/2004,PRI,Storm,2,100000
04/08/2011,PRI,Storm,0,0
25/08/2012,PRI,Storm,0,0
27/01/1948,REU,Storm,165,0
27/01/1980,REU,Storm,25,67000
/04/1984,REU,Storm,0,0
29/01/1989,REU,Storm,10,50000
30/01/2000,REU,Storm,2,0
25/02/2007,REU,Storm,2,0
06/10/1908,ROU,Earthquake,0,0
14/06/1913,ROU,Earthquake,0,0
//1926,ROU,Flood,1000,0
01/05/1928,ROU,Storm,6,0
10/11/1940,ROU,Earthquake,980,10000
09/12/1945,ROU,Earthquake,0,0
/07/1975,ROU,Flood,60,50000
//1983,ROU,Drought,0,0
30/05/1990,ROU,Earthquake,9,0
02/12/1991,ROU,Earthquake,0,0
08/03/1993,ROU,Extreme temperature ,0,0
26/05/1994,ROU,Storm,0,0
/05/1994,ROU,Extreme temperature ,0,0
04/07/1996,ROU,Extreme temperature ,16,0
20/06/1997,ROU,Storm,12,0
03/08/1998,ROU,Extreme temperature ,20,0
/03/1999,ROU,Landslide,0,0
16/07/1999,ROU,Flood,15,50000
/03/2000,ROU,Flood,0,500
/07/2000,ROU,Extreme temperature ,6,0
17/03/2001,ROU,Flood,0,15000
01/12/2001,ROU,Extreme temperature ,10,0
/08/2002,ROU,Flood,4,0
07/12/2002,ROU,Extreme temperature ,10,0
02/01/2003,ROU,Flood,3,0
/07/2004,ROU,Extreme temperature ,27,0
22/07/2004,ROU,Storm,4,0
27/08/2004,ROU,Flood,6,0
25/03/2005,ROU,Flood,2,0
03/07/2005,ROU,Flood,8,0
25/08/2005,ROU,Flood,33,313000
28/01/2006,ROU,Extreme temperature ,68,0
/03/2006,ROU,Flood,0,0
24/05/2006,ROU,Flood,0,0
19/06/2006,ROU,Flood,1,0
/07/2006,ROU,Extreme temperature ,26,0
/07/2007,ROU,Extreme temperature ,30,0
26/08/2007,ROU,Flood,2,0
//2008,ROU,Extreme temperature ,38,0
/08/2008,ROU,Flood,5,0
26/01/2009,ROU,Flood,11,0
23/12/2009,ROU,Extreme temperature ,11,0
03/07/2010,ROU,Flood,26,1111428
15/09/2013,ROU,Flood,9,11000
22/04/2014,ROU,Flood,0,0
02/06/2015,ROU,Flood,1,0
16/10/2016,ROU,Flood,1,0
07/07/1992,RUS,Wildfire,31,0
26/11/1992,RUS,Landslide,0,2600
28/01/1993,RUS,Landslide,239,0
//1993,RUS,Landslide,60,0
//1993,RUS,Drought,0,0
26/03/1994,RUS,Storm,12,5800
11/07/1994,RUS,Storm,0,60000
/12/1994,RUS,Extreme temperature ,42,0
22/03/1994,RUS,Flood,7,0
15/03/1995,RUS,Storm,52,0
29/06/1995,RUS,Storm,10,0
01/11/1995,RUS,Extreme temperature ,208,0
14/06/1995,RUS,Extreme temperature ,20,0
29/12/1996,RUS,Landslide,0,0
25/08/1996,RUS,Flood,4,140000
14/07/1997,RUS,Wildfire,14,0
17/04/1997,RUS,Flood,2,174100
17/05/1998,RUS,Flood,0,0
21/06/1998,RUS,Storm,8,160000
28/12/1998,RUS,Extreme temperature ,69,0
//1998,RUS,Drought,0,0
/01/1999,RUS,Extreme temperature ,0,0
/07/1999,RUS,Wildfire,0,113336
/10/1999,RUS,Flood,0,0
/12/1999,RUS,Extreme temperature ,162,0
/02/2000,RUS,Extreme temperature ,13,0
14/04/2000,RUS,Flood,1,0
/05/2000,RUS,Wildfire,0,0
13/05/2000,RUS,Flood,0,0
/08/2000,RUS,Flood,0,7000
19/07/2000,RUS,Landslide,7,0
04/08/2000,RUS,Earthquake,0,920
28/08/2000,RUS,Flood,0,1622
19/09/2000,RUS,Storm,9,50
10/10/2000,RUS,Extreme temperature ,232,0
27/05/2001,RUS,Flood,10,241000
03/03/2001,RUS,Storm,8,0
/07/2001,RUS,Extreme temperature ,276,0
01/10/2001,RUS,Wildfire,0,0
/05/2001,RUS,Wildfire,0,0
29/01/2002,RUS,Storm,2,3000
01/07/2002,RUS,Flood,91,443000
18/08/2002,RUS,Flood,167,500000
/07/2002,RUS,Wildfire,0,0
03/10/2002,RUS,Storm,6,0
/07/2003,RUS,Wildfire,0,0
31/07/2003,RUS,Flood,0,0
//2003,RUS,Drought,0,0
18/05/2004,RUS,Flood,18,50000
31/05/2004,RUS,Earthquake,0,0
22/07/2004,RUS,Storm,6,6000
10/09/2004,RUS,Storm,3,0
11/01/2005,RUS,Landslide,9,0
/04/2005,RUS,Flood,3,0
10/05/2005,RUS,Flood,0,21168
04/08/2005,RUS,Flood,19,0
20/04/2006,RUS,Earthquake,0,55000
12/06/2006,RUS,Flood,0,125000
26/01/2007,RUS,Storm,0,0
02/08/2007,RUS,Earthquake,2,420000
26/01/2010,RUS,Extreme temperature ,13,0
06/08/2010,RUS,Wildfire,53,1800000
03/09/2010,RUS,Wildfire,8,0
03/12/2010,RUS,Extreme temperature ,11,0
30/05/2011,RUS,Flood,0,21015
27/08/2011,RUS,Flood,0,0
20/04/2012,RUS,Wildfire,2,0
11/07/2012,RUS,Flood,172,600000
15/10/2012,RUS,Flood,7,0
31/08/2012,RUS,Drought,0,1140000
07/08/2013,RUS,Flood,0,1000000
10/06/2014,RUS,Flood,6,8000
25/06/2015,RUS,Flood,1,0
10/06/2016,RUS,Flood,0,10000
/06/1974,RWA,Flood,0,0
//1984,RWA,Drought,0,0
//1989,RWA,Drought,237,0
//2000,RWA,Drought,0,0
02/11/2001,RWA,Flood,2,0
28/05/2002,RWA,Flood,69,0
//2007,RWA,Drought,0,0
16/02/2007,RWA,Flood,10,9
03/02/2008,RWA,Earthquake,36,0
31/03/2010,RWA,Landslide,14,0
05/05/2011,RWA,Flood,14,0
03/04/2015,RWA,Flood,2,0
08/05/2016,RWA,Landslide,54,0
13/09/1928,KNA,Storm,0,0
/11/1984,KNA,Storm,0,0
17/09/1989,KNA,Storm,1,46000
05/09/1995,KNA,Storm,0,197000
19/11/1999,KNA,Storm,0,41400
25/09/1963,LCA,Storm,10,3465
11/08/1980,LCA,Storm,9,87990
08/09/1986,LCA,Storm,0,0
11/09/1988,LCA,Storm,0,2500
/10/1996,LCA,Landslide,0,0
08/09/2004,LCA,Storm,0,500
29/11/2007,LCA,Earthquake,0,0
30/10/2010,LCA,Storm,14,500
25/12/2013,LCA,Flood,6,0
28/09/2016,LCA,Storm,0,0
10/07/1960,LCA,Storm,0,0
07/09/1967,LCA,Storm,0,3000
/09/1983,LCA,Storm,0,1290
/09/1987,LCA,Storm,0,0
10/09/1994,LCA,Storm,4,0
19/11/1999,LCA,Storm,0,0
24/08/2007,LCA,Storm,1,40000
06/10/2010,LCA,Flood,0,0
/06/2010,LCA,Drought,0,0
28/09/2016,LCA,Storm,0,0
23/09/1955,VCT,Storm,122,0
17/10/1971,VCT,Volcanic activity,0,0
13/04/1979,VCT,Volcanic activity,2,0
08/09/1986,VCT,Flood,0,0
/09/1987,VCT,Flood,0,5000
19/11/1999,VCT,Storm,0,0
08/09/2004,VCT,Storm,0,5000
29/10/2010,VCT,Storm,0,25000
12/04/2011,VCT,Flood,0,0
29/09/2016,VCT,Storm,0,0
13/06/1964,WSM,Storm,250,0
10/02/1968,WSM,Storm,0,238
/07/1983,WSM,Storm,0,31600
04/02/1990,WSM,Storm,8,200000
15/04/2001,WSM,Flood,0,1500
16/02/2005,WSM,Storm,9,0
13/12/2012,WSM,Storm,12,133000
//1985,STP,Drought,0,0
/02/1982,SAU,Storm,0,0
13/04/2002,SAU,Flood,19,0
11/11/2003,SAU,Flood,12,0
27/01/2005,SAU,Flood,29,0
26/11/2009,SAU,Flood,161,900000
12/07/2010,SAU,Flood,10,0
18/04/2012,SAU,Flood,19,0
19/11/2013,SAU,Flood,15,0
18/11/2015,SAU,Flood,12,0
10/04/2016,SAU,Flood,3,0
//1914,SEN,Drought,0,0
20/02/1966,SEN,Flood,0,50
//1975,SEN,Drought,0,74800
/12/1978,SEN,Flood,0,2000
//1985,SEN,Drought,0,0
/11/1985,SEN,Flood,0,0
/07/1993,SEN,Flood,0,0
/07/1998,SEN,Flood,0,0
/08/1999,SEN,Storm,22,0
12/01/2002,SEN,Flood,28,40979
10/08/2003,SEN,Flood,8,0
10/09/2005,SEN,Flood,0,0
/09/2008,SEN,Flood,1,0
23/08/2010,SEN,Flood,2,0
01/08/2011,SEN,Flood,0,0
31/08/2012,SEN,Flood,19,10000
/04/2015,SEN,Drought,0,0
/07/2007,SRB,Extreme temperature ,0,0
15/01/2009,SRB,Extreme temperature ,0,0
28/01/2010,SRB,Extreme temperature ,3,0
17/05/2010,SRB,Flood,2,0
03/12/2010,SRB,Flood,0,0
/02/2012,SRB,Extreme temperature ,9,0
31/12/2012,SRB,Extreme temperature ,6,0
14/03/2013,SRB,Flood,0,0
17/04/2014,SRB,Flood,0,0
06/08/2014,SRB,Flood,1,0
07/03/2016,SRB,Flood,0,100000
28/11/1992,SCG,Flood,1,0
28/12/1999,SCG,Flood,0,0
/07/2000,SCG,Extreme temperature ,3,0
30/12/2000,SCG,Flood,0,0
11/06/2002,SCG,Flood,0,0
20/04/2005,SCG,Flood,2,0
02/03/2006,SCG,Flood,0,0
13/08/1997,SYC,Flood,5,1700
26/12/2004,SYC,Earthquake,3,30000
24/01/2014,SYC,Flood,0,0
26/07/1984,SLE,Storm,60,0
/06/1999,SLE,Storm,13,0
16/08/2005,SLE,Flood,20,0
20/08/2009,SLE,Flood,103,0
/08/2010,SLE,Flood,0,0
28/01/2013,SLE,Wildfire,0,0
06/09/2015,SLE,Flood,10,0
21/06/1975,SLE,Storm,1,3600
29/07/1996,SLE,Flood,12,0
/07/2004,SLE,Flood,10,0
/08/2007,SLE,Flood,0,0
09/08/2010,SLE,Landslide,16,0
11/08/2011,SLE,Flood,21,0
06/09/2015,SLE,Flood,10,0
24/07/1998,SVK,Flood,54,45000
/10/2000,SVK,Wildfire,6,0
18/08/2002,SVK,Flood,0,3000
02/08/2004,SVK,Flood,1,0
25/03/2005,SVK,Flood,1,0
09/05/2006,SVK,Flood,1,0
/07/2007,SVK,Extreme temperature ,1,0
02/06/2010,SVK,Flood,3,0
/01/2012,SVK,Extreme temperature ,5,0
12/04/1998,SVN,Earthquake,0,0
12/07/2004,SVN,Earthquake,1,10000
18/01/2007,SVN,Storm,0,100000
06/11/2012,SVN,Flood,0,265000
13/09/2014,SVN,Flood,2,0
30/04/1939,SLB,Earthquake,12,0
14/11/1966,SLB,Storm,3,0
11/12/1968,SLB,Storm,1,0
21/07/1975,SLB,Earthquake,200,0
18/02/1979,SLB,Storm,2,0
14/03/1985,SLB,Storm,0,0
10/08/1988,SLB,Earthquake,1,0
04/01/1993,SLB,Storm,4,0
//1998,SLB,Drought,0,0
28/01/2003,SLB,Storm,0,0
01/04/2007,SLB,Earthquake,52,0
03/01/2010,SLB,Earthquake,0,0
15/03/2010,SLB,Storm,0,0
03/06/2012,SLB,Flood,0,0
02/09/2013,SLB,Flood,0,2000
06/03/2015,SLB,Storm,0,0
/12/2015,SLB,Drought,0,0
/11/1961,SOM,Flood,200,0
//1969,SOM,Drought,0,0
/11/1977,SOM,Flood,0,0
/04/1981,SOM,Flood,5,0
/05/1987,SOM,Flood,0,0
//1988,SOM,Drought,0,0
/03/1989,SOM,Flood,34,0
/11/1994,SOM,Storm,30,0
14/06/1996,SOM,Flood,3,0
17/11/1997,SOM,Flood,2311,0
01/05/2000,SOM,Flood,0,0
20/11/2000,SOM,Flood,0,0
21/11/2002,SOM,Flood,0,0
20/08/2003,SOM,Flood,1,0
26/12/2004,SOM,Earthquake,298,100000
14/06/2005,SOM,Flood,5,20
//2005,SOM,Drought,2,0
09/08/2006,SOM,Flood,5,0
01/12/2006,SOM,Flood,52,0
04/10/2007,SOM,Flood,4,0
04/11/2008,SOM,Flood,0,0
30/10/2009,SOM,Flood,0,0
24/04/2010,SOM,Flood,11,0
04/11/2011,SOM,Flood,0,0
21/11/2012,SOM,Flood,6,0
16/05/2013,SOM,Flood,7,0
/11/2013,SOM,Flood,0,0
//2017,SOM,Drought,0,0
02/11/2015,SOM,Storm,0,0
/04/2015,SOM,Flood,0,0
11/04/2016,SOM,Flood,9,0
/11/1952,ZAF,Storm,35,0
//1964,ZAF,Drought,0,0
29/09/1969,ZAF,Earthquake,9,0
/02/1977,ZAF,Flood,4,0
//1980,ZAF,Drought,0,0
//1983,ZAF,Drought,0,0
24/11/1983,ZAF,Storm,10,0
/11/1984,ZAF,Storm,0,50000
27/06/1987,ZAF,Earthquake,9,0
05/01/1988,ZAF,Earthquake,8,0
//1988,ZAF,Drought,0,0
18/10/1990,ZAF,Earthquake,10,0
07/09/1991,ZAF,Wildfire,5,0
08/10/1993,ZAF,Flood,12,0
19/06/1994,ZAF,Flood,0,0
//1995,ZAF,Drought,0,0
19/02/1996,ZAF,Flood,27,6860
06/07/1996,ZAF,Extreme temperature ,30,0
21/07/1997,ZAF,Earthquake,15,0
21/04/1998,ZAF,Wildfire,25,0
29/08/1999,ZAF,Storm,5,25000
23/12/1999,ZAF,Flood,23,6300
19/01/2000,ZAF,Wildfire,0,10000
23/11/2000,ZAF,Flood,3,0
02/02/2000,ZAF,Storm,1,0
03/07/2001,ZAF,Flood,0,0
06/09/2001,ZAF,Wildfire,11,0
22/12/2001,ZAF,Flood,5,0
11/04/2002,ZAF,Storm,0,41
21/07/2002,ZAF,Storm,22,5000
10/09/2002,ZAF,Storm,1,9000
21/08/2003,ZAF,Storm,0,0
//2004,ZAF,Drought,0,0
30/03/2006,ZAF,Flood,6,71000
27/05/2007,ZAF,Extreme temperature ,22,0
30/07/2007,ZAF,Wildfire,26,0
14/11/2008,ZAF,Storm,5,0
04/01/2009,ZAF,Storm,18,0
16/07/2009,ZAF,Flood,11,0
12/01/2011,ZAF,Storm,40,0
03/10/2011,ZAF,Storm,1,0
/01/2012,ZAF,Storm,0,0
01/06/2013,ZAF,Storm,3,0
05/08/2014,ZAF,Earthquake,1,0
10/01/2016,ZAF,Extreme temperature ,11,0
09/11/2016,ZAF,Flood,6,100000
06/10/2008,SSD,Flood,17,0
//2010,SSD,Drought,0,0
/08/2010,SSD,Flood,0,0
29/08/2012,SSD,Flood,32,0
/09/2013,SSD,Flood,98,0
/11/2016,SSD,Drought,0,0
21/10/1907,SUN,Earthquake,12000,0
10/07/1923,SUN,Storm,23,0
//1930,SUN,Earthquake,151,0
//1934,SUN,Earthquake,456,0
//1949,SUN,Landslide,12000,0
20/03/1956,SUN,Volcanic activity,0,0
26/04/1966,SUN,Earthquake,10,300000
17/05/1976,SUN,Earthquake,0,85000
06/08/1981,SUN,Storm,0,0
/07/1982,SUN,Flood,0,0
02/04/1983,SUN,Earthquake,0,0
05/05/1983,SUN,Flood,0,0
19/03/1984,SUN,Earthquake,0,0
/06/1984,SUN,Storm,400,0
/03/1985,SUN,Flood,0,0
13/10/1985,SUN,Earthquake,29,0
13/05/1986,SUN,Earthquake,2,0
16/03/1987,SUN,Mass movement (dry),52,0
09/01/1987,SUN,Landslide,26,0
07/12/1988,SUN,Earthquake,25000,14000000
/03/1989,SUN,Mass movement (dry),0,0
20/04/1989,SUN,Landslide,52,423000
30/05/1990,SUN,Earthquake,4,0
13/07/1990,SUN,Landslide,43,0
11/05/1990,SUN,Flood,14,118600
01/12/1990,SUN,Earthquake,0,0
31/01/1991,SUN,Earthquake,3,0
29/04/1991,SUN,Earthquake,270,1700000
27/04/1991,SUN,Flood,0,2000000
18/04/1991,SUN,Earthquake,1,0
/10/1953,ESP,Flood,50,0
/10/1957,ESP,Flood,77,0
/01/1971,ESP,Extreme temperature ,400,100000
/11/1972,ESP,Flood,0,20000
19/10/1973,ESP,Flood,500,400000
02/08/1979,ESP,Flood,20,0
//1981,ESP,Drought,0,1460000
/11/1982,ESP,Flood,34,300000
01/11/1983,ESP,Flood,0,0
10/08/1984,ESP,Wildfire,17,0
06/08/1985,ESP,Wildfire,0,0
12/09/1985,ESP,Wildfire,0,0
04/11/1987,ESP,Flood,5,1283000
04/09/1989,ESP,Storm,14,0
11/12/1990,ESP,Storm,8,0
//1995,ESP,Drought,0,4500000
02/04/1994,ESP,Storm,12,0
04/07/1994,ESP,Wildfire,20,0
25/07/1995,ESP,Extreme temperature ,30,0
09/08/1996,ESP,Landslide,84,20000
01/10/1997,ESP,Flood,5,0
/07/1998,ESP,Wildfire,0,42108
28/12/1999,ESP,Storm,6,100000
//1999,ESP,Drought,0,3200000
//2000,ESP,Wildfire,0,0
05/12/2000,ESP,Storm,7,0
10/11/2001,ESP,Storm,10,72000
/08/2003,ESP,Wildfire,5,0
28/03/2004,ESP,Flood,0,14285
04/08/2004,ESP,Wildfire,3,3000
/01/2006,ESP,Extreme temperature ,9,0
15/08/2006,ESP,Wildfire,4,659000
26/01/2007,ESP,Storm,1,0
26/05/2007,ESP,Flood,1,400000
24/01/2009,ESP,Storm,14,1900000
28/02/2010,ESP,Storm,3,340000
11/05/2011,ESP,Earthquake,10,200000
27/07/2012,ESP,Wildfire,4,0
19/06/2013,ESP,Flood,0,0
07/01/2014,ESP,Storm,3,0
03/11/2015,ESP,Flood,4,0
19/12/2016,ESP,Flood,5,50000
/10/1953,ESP,Flood,50,0
/10/1957,ESP,Flood,77,0
/01/1971,ESP,Extreme temperature ,400,100000
/11/1972,ESP,Flood,0,20000
19/10/1973,ESP,Flood,500,400000
02/08/1979,ESP,Flood,20,0
//1981,ESP,Drought,0,1460000
/11/1982,ESP,Flood,34,300000
01/11/1983,ESP,Flood,0,0
10/08/1984,ESP,Wildfire,17,0
06/08/1985,ESP,Wildfire,0,0
12/09/1985,ESP,Wildfire,0,0
